model,method,layer,head,kl_divergence
Qwen,delta_int8,18,4,-4.845787771046162e-09
Qwen,delta_int8,18,5,-2.168235369026661e-09
Qwen,delta_int8,18,6,2.8594513423740864e-09
Qwen,delta_int8,18,7,-1.178705133497715e-08
Qwen,delta_int8,18,8,5.034962669014931e-09
Qwen,delta_int8,18,9,5.107722245156765e-09
Qwen,delta_int8,18,10,1.2951204553246498e-08
Qwen,delta_int8,18,11,-3.892637323588133e-09
Qwen,delta_int8,18,12,1.82626536116004e-09
Qwen,delta_int8,18,13,-9.509676601737738e-09
Qwen,delta_int8,19,0,6.461050361394882e-09
Qwen,delta_int8,19,1,-8.170900400727987e-09
Qwen,delta_int8,19,2,2.5756889954209328e-09
Qwen,delta_int8,19,3,8.207280188798904e-09
Qwen,delta_int8,19,4,1.1496013030409813e-09
Qwen,delta_int8,19,5,-4.853063728660345e-09
Qwen,delta_int8,19,6,-1.3096723705530167e-10
Qwen,delta_int8,19,7,8.425558917224407e-09
Qwen,delta_int8,19,8,4.372850526124239e-09
Qwen,delta_int8,19,9,7.275957614183426e-10
Qwen,delta_int8,19,10,5.682522896677256e-09
Qwen,delta_int8,19,11,1.8852006178349257e-08
Qwen,delta_int8,19,12,5.107722245156765e-09
Qwen,delta_int8,19,13,3.1141098588705063e-09
Qwen,delta_int8,20,0,5.0640664994716644e-09
Qwen,delta_int8,20,1,-2.86672729998827e-09
Qwen,delta_int8,20,2,5.2023096941411495e-09
Qwen,delta_int8,20,3,8.658389560878277e-10
Qwen,delta_int8,20,4,6.119080353528261e-09
Qwen,delta_int8,20,5,4.474713932722807e-09
Qwen,delta_int8,20,6,8.229108061641455e-09
Qwen,delta_int8,20,7,-1.0113581083714962e-09
Qwen,delta_int8,20,8,1.1168594937771559e-08
Qwen,delta_int8,20,9,3.754394128918648e-09
Qwen,delta_int8,20,10,4.18367562815547e-09
Qwen,delta_int8,20,11,5.085894372314215e-09
Qwen,delta_int8,20,12,7.850758265703917e-09
Qwen,delta_int8,20,13,1.0186340659856796e-10
Qwen,delta_int8,21,0,2.6775524020195007e-09
Qwen,delta_int8,21,1,-4.8094079829752445e-09
Qwen,delta_int8,21,2,-6.0390448197722435e-09
Qwen,delta_int8,21,3,6.475602276623249e-09
Qwen,delta_int8,21,4,-6.504706107079983e-09
Qwen,delta_int8,21,5,1.0099029168486595e-08
Qwen,delta_int8,21,6,-3.004970494657755e-09
Qwen,delta_int8,21,7,5.675246939063072e-10
Qwen,delta_int8,21,8,-3.4924596548080444e-09
Qwen,delta_int8,21,9,8.294591680169106e-09
Qwen,delta_int8,21,10,-4.2273313738405704e-09
Qwen,delta_int8,21,11,4.321918822824955e-09
Qwen,delta_int8,21,12,-2.2482709027826786e-09
Qwen,delta_int8,21,13,-1.2179953046143055e-08
Qwen,delta_int8,22,0,-1.4151737559586763e-08
Qwen,delta_int8,22,1,1.1816155165433884e-08
Qwen,delta_int8,22,2,6.330083124339581e-10
Qwen,delta_int8,22,3,5.289621185511351e-09
Qwen,delta_int8,22,4,-1.0863004717975855e-08
Qwen,delta_int8,22,5,4.925823304802179e-09
Qwen,delta_int8,22,6,8.847564458847046e-09
Qwen,delta_int8,22,7,-5.50062395632267e-09
Qwen,delta_int8,22,8,1.2158125173300505e-08
Qwen,delta_int8,22,9,3.768946044147015e-09
Qwen,delta_int8,22,10,-3.863533493131399e-09
Qwen,delta_int8,22,11,9.975337889045477e-09
Qwen,delta_int8,22,12,8.745701052248478e-09
Qwen,delta_int8,22,13,-6.511982064694166e-09
Qwen,delta_int8,23,0,2.6193447411060333e-09
Qwen,delta_int8,23,1,-2.0656443666666746e-08
Qwen,delta_int8,23,2,1.4842953532934189e-09
Qwen,delta_int8,23,3,-4.4674379751086235e-09
Qwen,delta_int8,23,4,3.448803909122944e-09
Qwen,delta_int8,23,5,-1.4988472685217857e-09
Qwen,delta_int8,23,6,2.9103830456733704e-11
Qwen,delta_int8,23,7,-2.2337189875543118e-09
Qwen,delta_int8,23,8,-1.0688381735235453e-08
Qwen,delta_int8,23,9,7.865310180932283e-09
Qwen,delta_int8,23,10,-6.4828782342374325e-09
Qwen,delta_int8,23,11,1.2878444977104664e-09
Qwen,delta_int8,23,12,8.163624443113804e-09
Qwen,delta_int8,23,13,-1.964508555829525e-10
Qwen,kivi_int4,0,0,-2.422893885523081e-09
Qwen,kivi_int4,0,1,-2.597516868263483e-08
Qwen,kivi_int4,0,2,5.820766091346741e-09
Qwen,kivi_int4,0,3,-5.311449058353901e-09
Qwen,kivi_int4,0,4,2.4010660126805305e-09
Qwen,kivi_int4,0,5,2.22571543417871e-08
Qwen,kivi_int4,0,6,-2.4301698431372643e-09
Qwen,kivi_int4,0,7,-1.4551915228366852e-10
Qwen,kivi_int4,0,8,1.5425030142068863e-08
Qwen,kivi_int4,0,9,4.7584762796759605e-09
Qwen,kivi_int4,0,10,-1.1204974725842476e-09
Qwen,kivi_int4,0,11,-2.684828359633684e-09
Qwen,kivi_int4,0,12,1.4042598195374012e-08
Qwen,kivi_int4,0,13,-4.0745362639427185e-09
Qwen,kivi_int4,1,0,7.748894859105349e-09
Qwen,kivi_int4,1,1,6.148184183984995e-09
Qwen,kivi_int4,1,2,3.965396899729967e-09
Qwen,kivi_int4,1,3,6.693881005048752e-10
Qwen,kivi_int4,1,4,9.764335118234158e-09
Qwen,kivi_int4,1,5,-4.867615643888712e-09
Qwen,kivi_int4,1,6,4.1254679672420025e-09
Qwen,kivi_int4,1,7,7.2177499532699585e-09
Qwen,kivi_int4,1,8,2.393790055066347e-09
Qwen,kivi_int4,1,9,2.2482709027826786e-09
Qwen,kivi_int4,1,10,6.933987606316805e-09
Qwen,kivi_int4,1,11,1.6698322724550962e-08
Qwen,kivi_int4,1,12,-6.402842700481415e-10
Qwen,kivi_int4,1,13,1.2703821994364262e-08
Qwen,kivi_int4,2,0,-4.649336915463209e-09
Qwen,kivi_int4,2,1,-4.853063728660345e-09
Qwen,kivi_int4,2,2,3.6961864680051804e-09
Qwen,kivi_int4,2,3,-3.899913281202316e-09
Qwen,kivi_int4,2,4,2.6775524020195007e-09
Qwen,kivi_int4,2,5,2.3792381398379803e-09
Qwen,kivi_int4,2,6,-7.254129741340876e-09
Qwen,kivi_int4,2,7,-7.690687198191881e-09
Qwen,kivi_int4,2,8,1.6130798030644655e-08
Qwen,kivi_int4,2,9,5.5952114053070545e-09
Qwen,kivi_int4,2,10,1.673470251262188e-10
Qwen,kivi_int4,2,11,-6.788468454033136e-09
Qwen,kivi_int4,2,12,1.0273652151226997e-08
Qwen,kivi_int4,2,13,4.343746695667505e-09
Qwen,kivi_int4,3,0,1.4253600966185331e-08
Qwen,kivi_int4,3,1,5.5952114053070545e-09
Qwen,kivi_int4,3,2,6.912159733474255e-09
Qwen,kivi_int4,3,3,-5.435140337795019e-09
Qwen,kivi_int4,3,4,4.933099262416363e-09
Qwen,kivi_int4,3,5,3.9071892388165e-09
Qwen,kivi_int4,3,6,5.093170329928398e-11
Qwen,kivi_int4,3,7,7.8580342233181e-10
Qwen,kivi_int4,3,8,4.489265847951174e-09
Qwen,kivi_int4,3,9,7.341441232711077e-09
Qwen,kivi_int4,3,10,9.364157449454069e-09
Qwen,kivi_int4,3,11,7.239577826112509e-09
Qwen,kivi_int4,3,12,8.098140824586153e-09
Qwen,kivi_int4,3,13,-9.371433407068253e-09
Qwen,kivi_int4,4,0,-3.208697307854891e-09
Qwen,kivi_int4,4,1,2.6411726139485836e-09
Qwen,kivi_int4,4,2,5.617039278149605e-09
Qwen,kivi_int4,4,3,1.2005330063402653e-08
Qwen,kivi_int4,4,4,-1.072476152330637e-08
Qwen,kivi_int4,4,5,-5.398760549724102e-09
Qwen,kivi_int4,4,6,1.384614733979106e-08
Qwen,kivi_int4,4,7,1.2660166248679161e-09
Qwen,kivi_int4,4,8,8.258211892098188e-09
Qwen,kivi_int4,4,9,-2.6193447411060333e-10
Qwen,kivi_int4,4,10,8.098140824586153e-09
Qwen,kivi_int4,4,11,5.413312464952469e-09
Qwen,kivi_int4,4,12,-1.0324583854526281e-08
Qwen,kivi_int4,4,13,1.0644725989550352e-08
Qwen,kivi_int4,5,0,-2.204615157097578e-09
Qwen,kivi_int4,5,1,5.631591193377972e-09
Qwen,kivi_int4,5,2,8.098140824586153e-09
Qwen,kivi_int4,5,3,1.4988472685217857e-09
Qwen,kivi_int4,5,4,-6.83940015733242e-10
Qwen,kivi_int4,5,5,-5.326000973582268e-09
Qwen,kivi_int4,5,6,1.18525349535048e-08
Qwen,kivi_int4,5,7,8.731149137020111e-09
Qwen,kivi_int4,5,8,5.951733328402042e-09
Qwen,kivi_int4,5,9,1.673470251262188e-10
Qwen,kivi_int4,5,10,-7.203198038041592e-10
Qwen,kivi_int4,5,11,7.0285750553011894e-09
Qwen,kivi_int4,5,12,-1.30821717903018e-08
Qwen,kivi_int4,5,13,-4.110916052013636e-09
Qwen,kivi_int4,6,0,2.9103830456733704e-10
Qwen,kivi_int4,6,1,1.5788828022778034e-09
Qwen,kivi_int4,6,2,1.979060471057892e-09
Qwen,kivi_int4,6,3,-4.976755008101463e-09
Qwen,kivi_int4,6,4,6.446498446166515e-09
Qwen,kivi_int4,6,5,-3.026798367500305e-09
Qwen,kivi_int4,6,6,4.976755008101463e-09
Qwen,kivi_int4,6,7,-8.149072527885437e-10
Qwen,kivi_int4,6,8,4.722096491605043e-09
Qwen,kivi_int4,6,9,4.1254679672420025e-09
Qwen,kivi_int4,6,10,-3.5579432733356953e-09
Qwen,kivi_int4,6,11,-9.211362339556217e-09
Qwen,kivi_int4,6,12,-1.6007106751203537e-10
Qwen,kivi_int4,6,13,5.893525667488575e-09
Qwen,kivi_int4,7,0,7.843482308089733e-09
Qwen,kivi_int4,7,1,-5.75528247281909e-09
Qwen,kivi_int4,7,2,4.933099262416363e-09
Qwen,kivi_int4,7,3,6.715708877891302e-09
Qwen,kivi_int4,7,4,1.673470251262188e-10
Qwen,kivi_int4,7,5,-1.1939846444875002e-08
Qwen,kivi_int4,7,6,-5.893525667488575e-09
Qwen,kivi_int4,7,7,5.078618414700031e-09
Qwen,kivi_int4,7,8,1.148873707279563e-08
Qwen,kivi_int4,7,9,-3.798049874603748e-09
Qwen,kivi_int4,7,10,1.4333636499941349e-08
Qwen,kivi_int4,7,11,1.7062120605260134e-08
Qwen,kivi_int4,7,12,-5.2241375669837e-09
Qwen,kivi_int4,7,13,9.38598532229662e-10
Qwen,kivi_int4,8,0,6.03176886215806e-09
Qwen,kivi_int4,8,1,4.220055416226387e-09
Qwen,kivi_int4,8,2,-1.2143573258072138e-08
Qwen,kivi_int4,8,3,-1.877197064459324e-09
Qwen,kivi_int4,8,4,7.486960384994745e-09
Qwen,kivi_int4,8,5,-1.1081283446401358e-08
Qwen,kivi_int4,8,6,1.0462827049195766e-08
Qwen,kivi_int4,8,7,1.1525116860866547e-08
Qwen,kivi_int4,8,8,3.41970007866621e-10
Qwen,kivi_int4,8,9,5.3041731007397175e-09
Qwen,kivi_int4,8,10,1.3053067959845066e-08
Qwen,kivi_int4,8,11,6.446498446166515e-09
Qwen,kivi_int4,8,12,1.611624611541629e-08
Qwen,kivi_int4,8,13,4.234607331454754e-09
Qwen,kivi_int4,9,0,1.949956640601158e-09
Qwen,kivi_int4,9,1,-1.3023964129388332e-09
Qwen,kivi_int4,9,2,7.92351784184575e-09
Qwen,kivi_int4,9,3,9.094947017729282e-09
Qwen,kivi_int4,9,4,2.473825588822365e-09
Qwen,kivi_int4,9,5,6.111804395914078e-10
Qwen,kivi_int4,9,6,7.195922080427408e-09
Qwen,kivi_int4,9,7,-7.566995918750763e-10
Qwen,kivi_int4,9,8,1.1641532182693481e-08
Qwen,kivi_int4,9,9,-8.098140824586153e-09
Qwen,kivi_int4,9,10,2.029992174357176e-09
Qwen,kivi_int4,9,11,-9.968061931431293e-10
Qwen,kivi_int4,9,12,-3.8708094507455826e-09
Qwen,kivi_int4,9,13,-1.04919308796525e-08
Qwen,kivi_int4,10,0,-8.039933163672686e-09
Qwen,kivi_int4,10,1,8.34552338346839e-09
Qwen,kivi_int4,10,2,9.349605534225702e-09
Qwen,kivi_int4,10,3,9.094947017729282e-10
Qwen,kivi_int4,10,4,-5.573383532464504e-09
Qwen,kivi_int4,10,5,-1.0964868124574423e-08
Qwen,kivi_int4,10,6,1.7462298274040222e-09
Qwen,kivi_int4,10,7,2.066371962428093e-09
Qwen,kivi_int4,10,8,-1.9063008949160576e-09
Qwen,kivi_int4,10,9,1.0884832590818405e-08
Qwen,kivi_int4,10,10,-1.2005330063402653e-09
Qwen,kivi_int4,10,11,3.230525180697441e-09
Qwen,kivi_int4,10,12,-1.1263182386755943e-08
Qwen,kivi_int4,10,13,5.73345459997654e-09
Qwen,kivi_int4,11,0,3.0850060284137726e-09
Qwen,kivi_int4,11,1,-2.7721398510038853e-09
Qwen,kivi_int4,11,2,-3.092281986027956e-09
Qwen,kivi_int4,11,3,-4.096364136785269e-09
Qwen,kivi_int4,11,4,5.165929906070232e-10
Qwen,kivi_int4,11,5,-1.017178874462843e-08
Qwen,kivi_int4,11,6,-1.3096723705530167e-08
Qwen,kivi_int4,11,7,-1.1714291758835316e-09
Qwen,kivi_int4,11,8,8.200004231184721e-09
Qwen,kivi_int4,11,9,-6.461050361394882e-09
Qwen,kivi_int4,11,10,1.000444171950221e-08
Qwen,kivi_int4,11,11,-6.955815479159355e-09
Qwen,kivi_int4,11,12,9.509676601737738e-09
Qwen,kivi_int4,11,13,-8.949427865445614e-10
Qwen,kivi_int4,12,0,4.591129254549742e-09
Qwen,kivi_int4,12,1,-5.326000973582268e-09
Qwen,kivi_int4,12,2,-1.469743438065052e-09
Qwen,kivi_int4,12,3,-8.098140824586153e-09
Qwen,kivi_int4,12,4,1.0593794286251068e-08
Qwen,kivi_int4,12,5,3.4124241210520267e-09
Qwen,kivi_int4,12,6,3.725290298461914e-09
Qwen,kivi_int4,12,7,4.380126483738422e-09
Qwen,kivi_int4,12,8,5.020410753786564e-09
Qwen,kivi_int4,12,9,1.594889909029007e-08
Qwen,kivi_int4,12,10,2.764863893389702e-09
Qwen,kivi_int4,12,11,7.385096978396177e-09
Qwen,kivi_int4,12,12,1.342414179816842e-08
Qwen,kivi_int4,12,13,3.6161509342491627e-09
Qwen,kivi_int4,13,0,1.928128767758608e-09
Qwen,kivi_int4,13,1,-5.820766091346741e-10
Qwen,kivi_int4,13,2,1.1357769835740328e-08
Qwen,kivi_int4,13,3,2.9103830456733704e-09
Qwen,kivi_int4,13,4,5.2241375669837e-09
Qwen,kivi_int4,13,5,-1.0913936421275139e-10
Qwen,kivi_int4,13,6,1.442094799131155e-08
Qwen,kivi_int4,13,7,1.382431946694851e-10
Qwen,kivi_int4,13,8,-1.1641532182693481e-09
Qwen,kivi_int4,13,9,-6.883055903017521e-09
Qwen,kivi_int4,13,10,7.341441232711077e-09
Qwen,kivi_int4,13,11,-7.079506758600473e-09
Qwen,kivi_int4,13,12,5.653419066220522e-09
Qwen,kivi_int4,13,13,-5.464244168251753e-09
Qwen,kivi_int4,14,0,5.5442797020077705e-09
Qwen,kivi_int4,14,1,1.2587406672537327e-09
Qwen,kivi_int4,14,2,-2.4665496312081814e-09
Qwen,kivi_int4,14,3,-8.06903699412942e-09
Qwen,kivi_int4,14,4,4.889443516731262e-09
Qwen,kivi_int4,14,5,1.3606040738523006e-09
Qwen,kivi_int4,14,6,9.167706593871117e-10
Qwen,kivi_int4,14,7,1.0622898116707802e-09
Qwen,kivi_int4,14,8,-3.39787220582366e-09
Qwen,kivi_int4,14,9,-2.08092387765646e-09
Qwen,kivi_int4,14,10,5.4933479987084866e-09
Qwen,kivi_int4,14,11,1.0557414498180151e-08
Qwen,kivi_int4,14,12,-6.6720531322062016e-09
Qwen,kivi_int4,14,13,-8.818460628390312e-09
Qwen,kivi_int4,15,0,-2.1755113266408443e-09
Qwen,kivi_int4,15,1,9.262294042855501e-09
Qwen,kivi_int4,15,2,1.471926225349307e-08
Qwen,kivi_int4,15,3,4.678440745919943e-09
Qwen,kivi_int4,15,4,1.4180841390043497e-08
Qwen,kivi_int4,15,5,-6.613845471292734e-09
Qwen,kivi_int4,15,6,4.678440745919943e-09
Qwen,kivi_int4,15,7,1.1568772606551647e-09
Qwen,kivi_int4,15,8,-1.949956640601158e-09
Qwen,kivi_int4,15,9,9.458744898438454e-10
Qwen,kivi_int4,15,10,2.9831426218152046e-09
Qwen,kivi_int4,15,11,-7.130438461899757e-10
Qwen,kivi_int4,15,12,9.094947017729282e-10
Qwen,kivi_int4,15,13,-4.241883289068937e-09
Qwen,kivi_int4,16,0,-4.5838532969355583e-10
Qwen,kivi_int4,16,1,-5.9371814131736755e-09
Qwen,kivi_int4,16,2,1.511943992227316e-08
Qwen,kivi_int4,16,3,5.027686711400747e-09
Qwen,kivi_int4,16,4,4.089088179171085e-09
Qwen,kivi_int4,16,5,4.838511813431978e-09
Qwen,kivi_int4,16,6,-5.056790541857481e-09
Qwen,kivi_int4,16,7,2.801243681460619e-09
Qwen,kivi_int4,16,8,3.0340743251144886e-09
Qwen,kivi_int4,16,9,-1.548323780298233e-08
Qwen,kivi_int4,16,10,-3.5288394428789616e-09
Qwen,kivi_int4,16,11,8.010829333215952e-09
Qwen,kivi_int4,16,12,1.201988197863102e-08
Qwen,kivi_int4,16,13,-4.270987119525671e-09
Qwen,kivi_int4,17,0,-4.431058187037706e-09
Qwen,kivi_int4,17,1,2.0736479200422764e-09
Qwen,kivi_int4,17,2,1.1859810911118984e-09
Qwen,kivi_int4,17,3,1.1750671546906233e-08
Qwen,kivi_int4,17,4,9.313225746154785e-10
Qwen,kivi_int4,17,5,8.520146366208792e-09
Qwen,kivi_int4,17,6,4.547473508864641e-09
Qwen,kivi_int4,17,7,5.326000973582268e-09
Qwen,kivi_int4,17,8,-2.3865140974521637e-09
Qwen,kivi_int4,17,9,-9.800714906305075e-09
Qwen,kivi_int4,17,10,-1.047010300680995e-08
Qwen,kivi_int4,17,11,7.8580342233181e-10
Qwen,kivi_int4,17,12,9.70612745732069e-09
Qwen,kivi_int4,17,13,-2.066371962428093e-09
Qwen,kivi_int4,18,0,-2.35741026699543e-09
Qwen,kivi_int4,18,1,1.2842065189033747e-08
Qwen,kivi_int4,18,2,8.447386790066957e-09
Qwen,kivi_int4,18,3,1.631269697099924e-08
Qwen,kivi_int4,18,4,-4.845787771046162e-09
Qwen,kivi_int4,18,5,-2.168235369026661e-09
Qwen,kivi_int4,18,6,2.8594513423740864e-09
Qwen,kivi_int4,18,7,-1.178705133497715e-08
Qwen,kivi_int4,18,8,5.034962669014931e-09
Qwen,kivi_int4,18,9,5.107722245156765e-09
Qwen,kivi_int4,18,10,1.2951204553246498e-08
Qwen,kivi_int4,18,11,-3.892637323588133e-09
Qwen,kivi_int4,18,12,1.82626536116004e-09
Qwen,kivi_int4,18,13,-9.509676601737738e-09
Qwen,kivi_int4,19,0,6.461050361394882e-09
Qwen,kivi_int4,19,1,-8.170900400727987e-09
Qwen,kivi_int4,19,2,2.5756889954209328e-09
Qwen,kivi_int4,19,3,8.207280188798904e-09
Qwen,kivi_int4,19,4,1.1496013030409813e-09
Qwen,kivi_int4,19,5,-4.853063728660345e-09
Qwen,kivi_int4,19,6,-1.3096723705530167e-10
Qwen,kivi_int4,19,7,8.425558917224407e-09
Qwen,kivi_int4,19,8,4.372850526124239e-09
Qwen,kivi_int4,19,9,7.275957614183426e-10
Qwen,kivi_int4,19,10,5.682522896677256e-09
Qwen,kivi_int4,19,11,1.8852006178349257e-08
Qwen,kivi_int4,19,12,5.107722245156765e-09
Qwen,kivi_int4,19,13,3.1141098588705063e-09
Qwen,kivi_int4,20,0,5.0640664994716644e-09
Qwen,kivi_int4,20,1,-2.86672729998827e-09
Qwen,kivi_int4,20,2,5.2023096941411495e-09
Qwen,kivi_int4,20,3,8.658389560878277e-10
Qwen,kivi_int4,20,4,6.119080353528261e-09
Qwen,kivi_int4,20,5,4.474713932722807e-09
Qwen,kivi_int4,20,6,8.229108061641455e-09
Qwen,kivi_int4,20,7,-1.0113581083714962e-09
Qwen,kivi_int4,20,8,1.1168594937771559e-08
Qwen,kivi_int4,20,9,3.754394128918648e-09
Qwen,kivi_int4,20,10,4.18367562815547e-09
Qwen,kivi_int4,20,11,5.085894372314215e-09
Qwen,kivi_int4,20,12,7.850758265703917e-09
Qwen,kivi_int4,20,13,1.0186340659856796e-10
Qwen,kivi_int4,21,0,2.6775524020195007e-09
Qwen,kivi_int4,21,1,-4.8094079829752445e-09
Qwen,kivi_int4,21,2,-6.0390448197722435e-09
Qwen,kivi_int4,21,3,6.475602276623249e-09
Qwen,kivi_int4,21,4,-6.504706107079983e-09
Qwen,kivi_int4,21,5,1.0099029168486595e-08
Qwen,kivi_int4,21,6,-3.004970494657755e-09
Qwen,kivi_int4,21,7,5.675246939063072e-10
Qwen,kivi_int4,21,8,-3.4924596548080444e-09
Qwen,kivi_int4,21,9,8.294591680169106e-09
Qwen,kivi_int4,21,10,-4.2273313738405704e-09
Qwen,kivi_int4,21,11,4.321918822824955e-09
Qwen,kivi_int4,21,12,-2.2482709027826786e-09
Qwen,kivi_int4,21,13,-1.2179953046143055e-08
Qwen,kivi_int4,22,0,-1.4151737559586763e-08
Qwen,kivi_int4,22,1,1.1816155165433884e-08
Qwen,kivi_int4,22,2,6.330083124339581e-10
Qwen,kivi_int4,22,3,5.289621185511351e-09
Qwen,kivi_int4,22,4,-1.0863004717975855e-08
Qwen,kivi_int4,22,5,4.925823304802179e-09
Qwen,kivi_int4,22,6,8.847564458847046e-09
Qwen,kivi_int4,22,7,-5.50062395632267e-09
Qwen,kivi_int4,22,8,1.2158125173300505e-08
Qwen,kivi_int4,22,9,3.768946044147015e-09
Qwen,kivi_int4,22,10,-3.863533493131399e-09
Qwen,kivi_int4,22,11,9.975337889045477e-09
Qwen,kivi_int4,22,12,8.745701052248478e-09
Qwen,kivi_int4,22,13,-6.511982064694166e-09
Qwen,kivi_int4,23,0,2.6193447411060333e-09
Qwen,kivi_int4,23,1,-2.0656443666666746e-08
Qwen,kivi_int4,23,2,1.4842953532934189e-09
Qwen,kivi_int4,23,3,-4.4674379751086235e-09
Qwen,kivi_int4,23,4,3.448803909122944e-09
Qwen,kivi_int4,23,5,-1.4988472685217857e-09
Qwen,kivi_int4,23,6,2.9103830456733704e-11
Qwen,kivi_int4,23,7,-2.2337189875543118e-09
Qwen,kivi_int4,23,8,-1.0688381735235453e-08
Qwen,kivi_int4,23,9,7.865310180932283e-09
Qwen,kivi_int4,23,10,-6.4828782342374325e-09
Qwen,kivi_int4,23,11,1.2878444977104664e-09
Qwen,kivi_int4,23,12,8.163624443113804e-09
Qwen,kivi_int4,23,13,-1.964508555829525e-10
Qwen,knorm_0.5,0,0,-2.422893885523081e-09
Qwen,knorm_0.5,0,1,-2.597516868263483e-08
Qwen,knorm_0.5,0,2,5.820766091346741e-09
Qwen,knorm_0.5,0,3,-5.311449058353901e-09
Qwen,knorm_0.5,0,4,2.4010660126805305e-09
Qwen,knorm_0.5,0,5,2.22571543417871e-08
Qwen,knorm_0.5,0,6,-2.4301698431372643e-09
Qwen,knorm_0.5,0,7,-1.4551915228366852e-10
Qwen,knorm_0.5,0,8,1.5425030142068863e-08
Qwen,knorm_0.5,0,9,4.7584762796759605e-09
Qwen,knorm_0.5,0,10,-1.1204974725842476e-09
Qwen,knorm_0.5,0,11,-2.684828359633684e-09
Qwen,knorm_0.5,0,12,1.4042598195374012e-08
Qwen,knorm_0.5,0,13,-4.0745362639427185e-09
Qwen,knorm_0.5,1,0,7.748894859105349e-09
Qwen,knorm_0.5,1,1,6.148184183984995e-09
Qwen,knorm_0.5,1,2,3.965396899729967e-09
Qwen,knorm_0.5,1,3,6.693881005048752e-10
Qwen,knorm_0.5,1,4,9.764335118234158e-09
Qwen,knorm_0.5,1,5,-4.867615643888712e-09
Qwen,knorm_0.5,1,6,4.1254679672420025e-09
Qwen,knorm_0.5,1,7,7.2177499532699585e-09
Qwen,knorm_0.5,1,8,2.393790055066347e-09
Qwen,knorm_0.5,1,9,2.2482709027826786e-09
Qwen,knorm_0.5,1,10,6.933987606316805e-09
Qwen,knorm_0.5,1,11,1.6698322724550962e-08
Qwen,knorm_0.5,1,12,-6.402842700481415e-10
Qwen,knorm_0.5,1,13,1.2703821994364262e-08
Qwen,knorm_0.5,2,0,-4.649336915463209e-09
Qwen,knorm_0.5,2,1,-4.853063728660345e-09
Qwen,knorm_0.5,2,2,3.6961864680051804e-09
Qwen,knorm_0.5,2,3,-3.899913281202316e-09
Qwen,knorm_0.5,2,4,2.6775524020195007e-09
Qwen,knorm_0.5,2,5,2.3792381398379803e-09
Qwen,knorm_0.5,2,6,-7.254129741340876e-09
Qwen,knorm_0.5,2,7,-7.690687198191881e-09
Qwen,knorm_0.5,2,8,1.6130798030644655e-08
Qwen,knorm_0.5,2,9,5.5952114053070545e-09
Qwen,knorm_0.5,2,10,1.673470251262188e-10
Qwen,knorm_0.5,2,11,-6.788468454033136e-09
Qwen,knorm_0.5,2,12,1.0273652151226997e-08
Qwen,knorm_0.5,2,13,4.343746695667505e-09
Qwen,knorm_0.5,3,0,1.4253600966185331e-08
Qwen,knorm_0.5,3,1,5.5952114053070545e-09
Qwen,knorm_0.5,3,2,6.912159733474255e-09
Qwen,knorm_0.5,3,3,-5.435140337795019e-09
Qwen,knorm_0.5,3,4,4.933099262416363e-09
Qwen,knorm_0.5,3,5,3.9071892388165e-09
Qwen,knorm_0.5,3,6,5.093170329928398e-11
Qwen,knorm_0.5,3,7,7.8580342233181e-10
Qwen,knorm_0.5,3,8,4.489265847951174e-09
Qwen,knorm_0.5,3,9,7.341441232711077e-09
Qwen,knorm_0.5,3,10,9.364157449454069e-09
Qwen,knorm_0.5,3,11,7.239577826112509e-09
Qwen,knorm_0.5,3,12,8.098140824586153e-09
Qwen,knorm_0.5,3,13,-9.371433407068253e-09
Qwen,knorm_0.5,4,0,-3.208697307854891e-09
Qwen,knorm_0.5,4,1,2.6411726139485836e-09
Qwen,knorm_0.5,4,2,5.617039278149605e-09
Qwen,knorm_0.5,4,3,1.2005330063402653e-08
Qwen,knorm_0.5,4,4,-1.072476152330637e-08
Qwen,knorm_0.5,4,5,-5.398760549724102e-09
Qwen,knorm_0.5,4,6,1.384614733979106e-08
Qwen,knorm_0.5,4,7,1.2660166248679161e-09
Qwen,knorm_0.5,4,8,8.258211892098188e-09
Qwen,knorm_0.5,4,9,-2.6193447411060333e-10
Qwen,knorm_0.5,4,10,8.098140824586153e-09
Qwen,knorm_0.5,4,11,5.413312464952469e-09
Qwen,knorm_0.5,4,12,-1.0324583854526281e-08
Qwen,knorm_0.5,4,13,1.0644725989550352e-08
Qwen,knorm_0.5,5,0,-2.204615157097578e-09
Qwen,knorm_0.5,5,1,5.631591193377972e-09
Qwen,knorm_0.5,5,2,8.098140824586153e-09
Qwen,knorm_0.5,5,3,1.4988472685217857e-09
Qwen,knorm_0.5,5,4,-6.83940015733242e-10
Qwen,knorm_0.5,5,5,-5.326000973582268e-09
Qwen,knorm_0.5,5,6,1.18525349535048e-08
Qwen,knorm_0.5,5,7,8.731149137020111e-09
Qwen,knorm_0.5,5,8,5.951733328402042e-09
Qwen,knorm_0.5,5,9,1.673470251262188e-10
Qwen,knorm_0.5,5,10,-7.203198038041592e-10
Qwen,knorm_0.5,5,11,7.0285750553011894e-09
Qwen,knorm_0.5,5,12,-1.30821717903018e-08
Qwen,knorm_0.5,5,13,-4.110916052013636e-09
Qwen,knorm_0.5,6,0,2.9103830456733704e-10
Qwen,knorm_0.5,6,1,1.5788828022778034e-09
Qwen,knorm_0.5,6,2,1.979060471057892e-09
